id,title,url,open_date,type,city,country,x,y
JREQ183065,China Autos Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ183065,2024-12-19T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ185926,Associate Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ185926,2024-12-19T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ186123,Tax Editor (Remote),https://careers.thomsonreuters.com/us/en/job/JREQ186123,2024-12-18T00:00:00.000+0000,Full time,Frisco,United States of America,-96.833545,33.1073049
JREQ186282,Attorney Editor,https://careers.thomsonreuters.com/us/en/job/JREQ186282,2024-12-18T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ186081,Editorial Support Associate,https://careers.thomsonreuters.com/us/en/job/JREQ186081,2024-12-18T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ185939,News Publishing Specialist,https://careers.thomsonreuters.com/us/en/job/JREQ185939,2024-12-18T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ186117,Accounting Specialist Editor (Remote),https://careers.thomsonreuters.com/us/en/job/JREQ186117,2024-12-18T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ184984,"Senior Analyst, Tax Research and Content",https://careers.thomsonreuters.com/us/en/job/JREQ184984,2024-12-17T00:00:00.000+0000,Full time,Ann Arbor,United States of America,-83.7267835,42.1957259
JREQ185984,Multimedia News Producer,https://careers.thomsonreuters.com/us/en/job/JREQ185984,2024-12-17T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ185540,"Visual Journalist, Japan",https://careers.thomsonreuters.com/us/en/job/JREQ185540,2024-12-17T00:00:00.000+0000,Full time,Tokyo,Japan,139.7488929,35.6621409
JREQ186107,Cameraperson (Level 1 Journalist - Temp),https://careers.thomsonreuters.com/us/en/job/JREQ186107,2024-12-16T00:00:00.000+0000,Full time,Los Angeles,United States of America,-118.2414884,34.033736
JREQ186008,Cameraperson (Level 1 Journalist - Temp),https://careers.thomsonreuters.com/us/en/job/JREQ186008,2024-12-16T00:00:00.000+0000,Full time,San Francisco,United States of America,-122.3973037,37.7940487
JREQ181084,Reuters Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ181084,2024-12-16T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
