id,title,url,open_date,type,city,country,x,y
JREQ181023,"Bureau Chief, Australia, New Zealand and the Pacific",https://careers.thomsonreuters.com/us/en/job/JREQ181023,2024-10-01T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ182960,"Commissioning Editor, Practical Law",https://careers.thomsonreuters.com/us/en/job/JREQ182960,2024-10-01T00:00:00.000+0000,Full time,Hong Kong,Hong Kong,114.2168499,22.2876498
JREQ175762,"Snr Specialist Legal Editor, Practical Law (ME) Litigation",https://careers.thomsonreuters.com/us/en/job/JREQ175762,2024-10-01T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ183034,China Economics Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ183034,2024-10-01T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ183028,"Breaking News Correspondent, China",https://careers.thomsonreuters.com/us/en/job/JREQ183028,2024-09-30T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ180894,Associate Quality Assurance & E-file Analyst,https://careers.thomsonreuters.com/us/en/job/JREQ180894,2024-09-27T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ182963,Video Journalist,https://careers.thomsonreuters.com/us/en/job/JREQ182963,2024-09-27T00:00:00.000+0000,Full time,Kyiv,Ukraine,30.5234,50.4501
JREQ182928,Video Producer,https://careers.thomsonreuters.com/us/en/job/JREQ182928,2024-09-27T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ182405,Senior Process Associate,https://careers.thomsonreuters.com/us/en/job/JREQ182405,2024-09-27T00:00:00.000+0000,Full time,Mumbai,India,72.8814089,19.1114368
JREQ182408,Senior Analyst Tax,https://careers.thomsonreuters.com/us/en/job/JREQ182408,2024-09-27T00:00:00.000+0000,Full time,Mumbai,India,72.8814089,19.1114368
JREQ181989,"Commodities Columnist, Reuters Commentary",https://careers.thomsonreuters.com/us/en/job/JREQ181989,2024-09-27T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ182748,"Manager, Publishing Editorial",https://careers.thomsonreuters.com/us/en/job/JREQ182748,2024-09-25T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ182544,"Deputy Weekend and Planning Editor, Online",https://careers.thomsonreuters.com/us/en/job/JREQ182544,2024-09-25T00:00:00.000+0000,Full time,Toronto,Canada,-79.3884094,43.6480117
JREQ182744,News Publishing Specialist,https://careers.thomsonreuters.com/us/en/job/JREQ182744,2024-09-24T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ182196,Content Marketer,https://careers.thomsonreuters.com/us/en/job/JREQ182196,2024-09-24T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ182335,"Nigeria Chief Correspondent, Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ182335,2024-09-23T00:00:00.000+0000,Full time,Lagos,Nigeria,3.4285989,6.45149
JREQ182840,News Translator with Spanish,https://careers.thomsonreuters.com/us/en/job/JREQ182840,2024-09-23T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ182333,"Senior Visuals Producer - Sub-Saharan Africa, Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ182333,2024-09-23T00:00:00.000+0000,Full time,Nairobi,Kenya,36.8085498,-1.2861399
JREQ182334,"West Africa Mining Correspondent, Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ182334,2024-09-23T00:00:00.000+0000,Full time,Dakar,Senegal,-17.4582799,14.7016344
JREQ182506,"Senior Africa Markets Correspondent, Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ182506,2024-09-23T00:00:00.000+0000,Full time,Nairobi,Kenya,36.8085498,-1.2861399
