id,title,url,open_date,type,city,country,x,y
JREQ186905,Analyst - Global Trade Content (Arabic),https://careers.thomsonreuters.com/us/en/job/JREQ186905,2025-01-23T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ187071,"Deputy Bureau Chief, Germany, Switzerland and Austria",https://careers.thomsonreuters.com/us/en/job/JREQ187071,2025-01-22T00:00:00.000+0000,Full time,Berlin,Germany,13.3754362,52.5111897
JREQ187045,European Pharmaceutical Correspondent - Reuters,https://careers.thomsonreuters.com/us/en/job/JREQ187045,2025-01-22T00:00:00.000+0000,Full time,Frankfurt,Germany,8.6528873,50.1125015
JREQ187112,"Senior Specialist Legal Editor, Practical Law IP&IT",https://careers.thomsonreuters.com/us/en/job/JREQ187112,2025-01-22T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ185069,Social Media Editor,https://careers.thomsonreuters.com/us/en/job/JREQ185069,2025-01-21T00:00:00.000+0000,Full time,Tokyo,Japan,139.7488929,35.6621409
JREQ186997,"Senior Correspondent, Global News Monitoring - Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ186997,2025-01-21T00:00:00.000+0000,Full time,Sarrià-Sant Gervasi,Spain,2.1643876,41.3953587
JREQ186305,UKI Weekend Photo Assignment Editor,https://careers.thomsonreuters.com/us/en/job/JREQ186305,2025-01-21T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ186939,Spain Political & Economics Correspondent - Reuters,https://careers.thomsonreuters.com/us/en/job/JREQ186939,2025-01-21T00:00:00.000+0000,Full time,Madrid,Spain,-3.6798774,40.4371514
JREQ186959,Legal Writer,https://careers.thomsonreuters.com/us/en/job/JREQ186959,2025-01-21T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ186995,Video Producer,https://careers.thomsonreuters.com/us/en/job/JREQ186995,2025-01-21T00:00:00.000+0000,Full time,Sarrià-Sant Gervasi,Spain,2.1643876,41.3953587
JREQ186306,Social Media Editor - Reuters,https://careers.thomsonreuters.com/us/en/job/JREQ186306,2025-01-21T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ185988,Principal Legal Editor,https://careers.thomsonreuters.com/us/en/job/JREQ185988,2025-01-20T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ183070,"Sr. Specialist Legal Editor, Practical Law Asia",https://careers.thomsonreuters.com/us/en/job/JREQ183070,2025-01-20T00:00:00.000+0000,Full time,Singapore,Singapore,103.792796,1.2938815
JREQ185457,Tax & Accounting Specialist Editor,https://careers.thomsonreuters.com/us/en/job/JREQ185457,2025-01-20T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ187006,Legal Publisher,https://careers.thomsonreuters.com/us/en/job/JREQ187006,2025-01-20T00:00:00.000+0000,Full time,Toronto,Canada,-79.3884094,43.6480117
JREQ182444,Accounting Specialist Editor,https://careers.thomsonreuters.com/us/en/job/JREQ182444,2025-01-20T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ185592,State Tax Editor/Author,https://careers.thomsonreuters.com/us/en/job/JREQ185592,2025-01-20T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ186910,Senior Specialist Legal Editor - Financial Services,https://careers.thomsonreuters.com/us/en/job/JREQ186910,2025-01-19T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ185201,"News Reporter, Reuters (German speaking)",https://careers.thomsonreuters.com/us/en/job/JREQ185201,2025-01-17T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ186760,Legal Editor,https://careers.thomsonreuters.com/us/en/job/JREQ186760,2025-01-16T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ186423,Attorney Editor,https://careers.thomsonreuters.com/us/en/job/JREQ186423,2025-01-16T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ183018,Legal AI Prompter / Evaluator,https://careers.thomsonreuters.com/us/en/job/JREQ183018,2025-01-16T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ186912,Breaking News Correspondent (Level 1 Journalist),https://careers.thomsonreuters.com/us/en/job/JREQ186912,2025-01-16T00:00:00.000+0000,Full time,Los Angeles,United States of America,-118.2414884,34.033736
JREQ186692,White House Editor,https://careers.thomsonreuters.com/us/en/job/JREQ186692,2025-01-16T00:00:00.000+0000,Full time,Washington,United States of America,-77.0311952,38.9004793
JREQ185403,"Tax, Audit & Accounting AI Content Analyst",https://careers.thomsonreuters.com/us/en/job/JREQ185403,2025-01-13T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ186260,"Issam Abdallah Visual Journalist Fellowship, Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ186260,2025-01-13T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ186677,Asia Metals Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ186677,2025-01-13T00:00:00.000+0000,Full time,Singapore,Singapore,103.792796,1.2938815
JREQ185941,"Investigative Reporter, EMEA - Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ185941,2025-01-13T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ186008,Cameraperson (Level 1 Journalist - Temp),https://careers.thomsonreuters.com/us/en/job/JREQ186008,2025-01-12T00:00:00.000+0000,Full time,San Francisco,United States of America,-122.3973037,37.7940487
JREQ184706,Senior Tax Analyst,https://careers.thomsonreuters.com/us/en/job/JREQ184706,2025-01-12T00:00:00.000+0000,Full time,Frisco,United States of America,-96.833545,33.1073049
JREQ182566,"Tax/Legal Analyst, Indirect Tax",https://careers.thomsonreuters.com/us/en/job/JREQ182566,2025-01-12T00:00:00.000+0000,Full time,Frisco,United States of America,-96.833545,33.1073049
JREQ185966,Senior Attorney Editor,https://careers.thomsonreuters.com/us/en/job/JREQ185966,2025-01-12T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ186117,Accounting Specialist Editor (Remote),https://careers.thomsonreuters.com/us/en/job/JREQ186117,2025-01-12T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ184983,"Tax/Legal Analyst, Indirect Tax",https://careers.thomsonreuters.com/us/en/job/JREQ184983,2025-01-12T00:00:00.000+0000,Full time,Frisco,United States of America,-96.833545,33.1073049
JREQ186349,Tax Analyst,https://careers.thomsonreuters.com/us/en/job/JREQ186349,2025-01-12T00:00:00.000+0000,Full time,Frisco,United States of America,-96.833545,33.1073049
JREQ186081,Editorial Support Associate,https://careers.thomsonreuters.com/us/en/job/JREQ186081,2025-01-10T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ186675,Attorney Editor,https://careers.thomsonreuters.com/us/en/job/JREQ186675,2025-01-10T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ185621,Desk Editor,https://careers.thomsonreuters.com/us/en/job/JREQ185621,2025-01-10T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ183065,China Autos Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ183065,2025-01-10T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ185260,Tax Associate,https://careers.thomsonreuters.com/us/en/job/JREQ185260,2025-01-10T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ185926,Associate Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ185926,2025-01-09T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ186718,"Senior Producer, China",https://careers.thomsonreuters.com/us/en/job/JREQ186718,2025-01-09T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ186381,US Tax Accountant,https://careers.thomsonreuters.com/us/en/job/JREQ186381,2025-01-07T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
JREQ184412,"Senior Lawyer Writer, Real Estate - 12 Month Contract",https://careers.thomsonreuters.com/us/en/job/JREQ184412,2025-01-06T00:00:00.000+0000,Full time,Melbourne,Australia,144.9633347,-37.8169726
JREQ184712,Senior Lawyer Writer - 12 Month Contract,https://careers.thomsonreuters.com/us/en/job/JREQ184712,2025-01-06T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ183021,"Senior Lawyer Writer, Commercial, Practical Law Australia",https://careers.thomsonreuters.com/us/en/job/JREQ183021,2025-01-06T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ181773,"Senior Lawyer Writer, Commercial, Practical Law",https://careers.thomsonreuters.com/us/en/job/JREQ181773,2025-01-06T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ185975,News Publishing Specialist,https://careers.thomsonreuters.com/us/en/job/JREQ185975,2025-01-06T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ183322,"Senior Specialist Legal Editor, Practical Law Property",https://careers.thomsonreuters.com/us/en/job/JREQ183322,2024-12-20T00:00:00.000+0000,Part time,London,United Kingdom,-0.0185088,51.5056439
JREQ185939,News Publishing Specialist,https://careers.thomsonreuters.com/us/en/job/JREQ185939,2024-12-18T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
