id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y
17826542,JREQ166475,Accounting Analyst,https://jobs.thomsonreuters.com/job/17826542/accounting-analyst-lagunilla-cr/,2023-02-17T21:03:46.34Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Lagunilla,CR,-84.125,9.9704
17825964,JREQ166332,"Sales Executive, Corp. Legal-Remote",https://jobs.thomsonreuters.com/job/17825964/sales-executive-corp-legal-remote-remote/,2023-02-17T19:04:45.35Z,Full_time,Sales,Corporates-ALL,Corporates Legal,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041
17825192,JREQ165671,Solution Architect - Adobe,https://jobs.thomsonreuters.com/job/17825192/solution-architect-adobe-mexico-city-mx/,2023-02-17T17:03:59.58Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326
17824787,JREQ166412,"Digital Renewal Specialist, FindLaw",https://jobs.thomsonreuters.com/job/17824787/digital-renewal-specialist-findlaw-eagan-mn/,2023-02-17T16:03:14.87Z,Full_time,Customer Service & Support,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Customer Service,Eagan,US,-93.1669,44.8041
17824786,JREQ166141,Engineering Manager - Digital Search,https://jobs.thomsonreuters.com/job/17824786/engineering-manager-digital-search-mexico-city-mx/,2023-02-17T16:03:14.803Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326
17824784,JREQ164582,Delivery Program Manager,https://jobs.thomsonreuters.com/job/17824784/delivery-program-manager-mexico-city-mx/,2023-02-17T16:03:14.727Z,Full_time,Project Management,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Project Manager,Mexico City,MX,-99.1332,19.4326
17824281,JREQ166454,"Sr. Sales Executive, Global Trade-Remote (North Central)",https://jobs.thomsonreuters.com/job/17824281/sr-sales-executive-global-trade-remote-north-central-remote/,2023-02-17T15:04:38.29Z,Full_time,Sales,Corporates-ALL,Corporates Tax,Television Broadcasting,Sales General,Chicago,US,-87.6367,41.8825
17823879,JREQ166278,Big Data Engineer,https://jobs.thomsonreuters.com/job/17823879/big-data-engineer-toronto-ca/,2023-02-17T14:04:01.1Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Toronto,CA,-79.3832,43.6532
17823432,JREQ166009,Sr Full Stack Engineer / Technology - Commercial Engineering,https://jobs.thomsonreuters.com/job/17823432/sr-full-stack-engineer-technology-commercial-engineering-mexico-city-mx/,2023-02-17T13:03:56.787Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326
17823099,JREQ166158,Legal Operations eBilling Specialist,https://jobs.thomsonreuters.com/job/17823099/legal-operations-ebilling-specialist-mexico-city-mx/,2023-02-17T12:03:49.15Z,Full_time,Legal & Regulatory Professionals,Enabling Functions-ALL,Enabling Functions General Counsel,Television Broadcasting,Legal General,Mexico City,MX,-99.1332,19.4326
17822220,JREQ166447,"Senior Sales Executive, ONESOURCE -Remote",https://jobs.thomsonreuters.com/job/17822220/senior-sales-executive-onesource-remote-remote/,2023-02-17T10:03:21.34Z,Full_time,Sales,Corporates-ALL,Corporates Tax,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614
17822026,JREQ166376,IT Service Delivery Manager,https://jobs.thomsonreuters.com/job/17822026/it-service-delivery-manager-mexico-city-mx/,2023-02-17T09:04:21.967Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Mexico City,MX,-99.1332,19.4326
17821485,JREQ166387,Resilience Analyst,https://jobs.thomsonreuters.com/job/17821485/resilience-analyst-bengaluru-in/,2023-02-17T06:03:37.12Z,Full_time,Business Operations,Operations & Technology-ALL,Operations Risk & Governance,Television Broadcasting,Operations General,Bengaluru,IN,77.5946,12.9716
17775571,JREQ166018,Lead Business Technology Analyst,https://jobs.thomsonreuters.com/job/17775571/lead-business-technology-analyst-mexico-city-mx/,2023-02-16T18:03:52.46Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Mexico City,MX,-99.1332,19.4326
17817860,JREQ166369,"Race and Justice Editor, Reuters",https://jobs.thomsonreuters.com/job/17817860/race-and-justice-editor-reuters-washington-dc/,2023-02-16T15:04:28.56Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Washington,US,-77.0303,38.9043
17817324,JREQ166144,"Content Strategy Advisor, Tax & Accounting Content Marketing",https://jobs.thomsonreuters.com/job/17817324/content-strategy-advisor-tax-accounting-content-marketing-eagan-mn/,2023-02-16T14:03:12.687Z,Full_time,Marketing,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Marketing General,Eagan,US,-93.1669,44.8041
