id,title,url,open_date,type,city,country,x,y
JREQ177406,Tax Associate,https://careers.thomsonreuters.com/us/en/job/JREQ177406,2024-03-22T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ177535,Attorney Editor,https://careers.thomsonreuters.com/us/en/job/JREQ177535,2024-03-22T00:00:00.000+0000,Full time,Minneapolis,United States of America,-93.11319449999999,44.8253064
JREQ177272,Graduate News Reporter with Polish and English,https://careers.thomsonreuters.com/us/en/job/JREQ177272,2024-03-22T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ174777,Spanish Content Marketer,https://careers.thomsonreuters.com/us/en/job/JREQ174777,2024-03-21T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
JREQ176662,Southeast Asia Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ176662,2024-03-21T00:00:00.000+0000,Full time,Jakarta,Indonesia,106.8235779,-6.1989715
JREQ176872,Analyst - Global Trade Content,https://careers.thomsonreuters.com/us/en/job/JREQ176872,2024-03-19T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ175978,Sr Technical Writer,https://careers.thomsonreuters.com/us/en/job/JREQ175978,2024-03-19T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ177133,Content Editor with German or Spanish,https://careers.thomsonreuters.com/us/en/job/JREQ177133,2024-03-19T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ175993,Attorney Editor- Jury Verdicts,https://careers.thomsonreuters.com/us/en/job/JREQ175993,2024-03-18T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ174529,"Chief Correspondent, China Commodities and Energy",https://careers.thomsonreuters.com/us/en/job/JREQ174529,2024-03-18T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ176547,State Tax Editor/Author,https://careers.thomsonreuters.com/us/en/job/JREQ176547,2024-03-14T00:00:00.000+0000,Full time,Eagan,United States of America,-93.10808019999999,44.8527611
JREQ177234,Breaking News Correspondent (Business reporting),https://careers.thomsonreuters.com/us/en/job/JREQ177234,2024-03-14T00:00:00.000+0000,Full time,Paris,France,2.3362407,48.869761
JREQ177196,Malaysia Commodities & Energy Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ177196,2024-03-14T00:00:00.000+0000,Full time,Kuala Lumpur,Malaysia,101.7201613,3.1620242
JREQ177233,Breaking News Correspondent (Financial Services and Markets),https://careers.thomsonreuters.com/us/en/job/JREQ177233,2024-03-14T00:00:00.000+0000,Full time,Paris,France,2.3362407,48.869761
JREQ177280,"Associate Picture Editor, Global Pictures Desk",https://careers.thomsonreuters.com/us/en/job/JREQ177280,2024-03-14T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ176099,Cameraperson (Level 1 Journalist - Temp Guild),https://careers.thomsonreuters.com/us/en/job/JREQ176099,2024-03-13T00:00:00.000+0000,Full time,Los Angeles,United States of America,-118.2414884,34.033736
JREQ177268,"Snr Specialist Legal Editor, Practical Law (MENA) Commercial",https://careers.thomsonreuters.com/us/en/job/JREQ177268,2024-03-12T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ174122,Multimedia News Producer,https://careers.thomsonreuters.com/us/en/job/JREQ174122,2024-03-12T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174127,Multimedia News Producer,https://careers.thomsonreuters.com/us/en/job/JREQ174127,2024-03-12T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174121,Multimedia News Producer,https://careers.thomsonreuters.com/us/en/job/JREQ174121,2024-03-12T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ175762,"Snr Specialist Legal Editor, Practical Law (ME) Litigation",https://careers.thomsonreuters.com/us/en/job/JREQ175762,2024-03-12T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ175965,Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ175965,2024-03-12T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174120,Multimedia News Producer,https://careers.thomsonreuters.com/us/en/job/JREQ174120,2024-03-12T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174123,Multimedia News Producer,https://careers.thomsonreuters.com/us/en/job/JREQ174123,2024-03-12T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ176073,Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ176073,2024-03-11T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ165639,Multimedia News Producer - Global Online Desk,https://careers.thomsonreuters.com/us/en/job/JREQ165639,2024-03-11T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ176970,"Associate Editor, Practical Law",https://careers.thomsonreuters.com/us/en/job/JREQ176970,2024-03-11T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ173710,"Senior Specialist Legal Editor, Practical Law (MENA) - Employment",https://careers.thomsonreuters.com/us/en/job/JREQ173710,2024-03-11T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ176557,Fact-Checking Producer,https://careers.thomsonreuters.com/us/en/job/JREQ176557,2024-03-11T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174118,Senior Learning Specialist,https://careers.thomsonreuters.com/us/en/job/JREQ174118,2024-03-11T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ177014,Senior Attorney Editor,https://careers.thomsonreuters.com/us/en/job/JREQ177014,2024-03-06T00:00:00.000+0000,Full time,North Hollywood,United States of America,-118.3747284,34.1642783
JREQ175890,News Reporter with French,https://careers.thomsonreuters.com/us/en/job/JREQ175890,2024-03-01T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ176785,U.S. Political Correspondent  (Level 1 Journalist),https://careers.thomsonreuters.com/us/en/job/JREQ176785,2024-03-01T00:00:00.000+0000,Full time,Washington,United States of America,-77.0311952,38.9004793
JREQ176737,Markets Video Reporter/Producer,https://careers.thomsonreuters.com/us/en/job/JREQ176737,2024-02-29T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ176726,"Fact-Checking Producer, Mexico (Temporary - Fixed Term)",https://careers.thomsonreuters.com/us/en/job/JREQ176726,2024-02-29T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
JREQ176821,Tax Analyst,https://careers.thomsonreuters.com/us/en/job/JREQ176821,2024-02-28T00:00:00.000+0000,Full time,Carrollton,United States of America,-96.8449828,32.97533
JREQ174179,Sports Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ174179,2024-02-28T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ176605,Legal Editorial Associate - Practical Law,https://careers.thomsonreuters.com/us/en/job/JREQ176605,2024-02-23T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ176222,Accessibility Tester,https://careers.thomsonreuters.com/us/en/job/JREQ176222,2024-02-22T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ176225,Editorial Support Associate,https://careers.thomsonreuters.com/us/en/job/JREQ176225,2024-02-22T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ175977,"Editeur/Editrice, fil français",https://careers.thomsonreuters.com/us/en/job/JREQ175977,2024-02-22T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ175894,"Copy Editor, French File",https://careers.thomsonreuters.com/us/en/job/JREQ175894,2024-02-22T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ175939,Legal Editorial Associate - IDS Employment,https://careers.thomsonreuters.com/us/en/job/JREQ175939,2024-02-19T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ176339,"Social Media Lead, News - Thomson Reuters Foundation",https://careers.thomsonreuters.com/us/en/job/JREQ176339,2024-02-19T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ170342,Sr. Tax Executive,https://careers.thomsonreuters.com/us/en/job/JREQ170342,2024-02-14T00:00:00.000+0000,Full time,Mumbai,India,72.8814089,19.1114368
JREQ176093,"Correspondent, India",https://careers.thomsonreuters.com/us/en/job/JREQ176093,2024-02-14T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ170346,Sr. Tax Executive,https://careers.thomsonreuters.com/us/en/job/JREQ170346,2024-02-14T00:00:00.000+0000,Full time,Mumbai,India,72.8814089,19.1114368
JREQ176330,"Reuters News Summer Internship Programme (Gdansk, Poland)",https://careers.thomsonreuters.com/us/en/job/JREQ176330,2024-02-13T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ176306,"Associate Editor, Practical Law",https://careers.thomsonreuters.com/us/en/job/JREQ176306,2024-02-13T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ175763,"Snr Specialist Legal Editor, Practical Law (MENA) Commercial",https://careers.thomsonreuters.com/us/en/job/JREQ175763,2024-02-09T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ176072,Correspondent,https://careers.thomsonreuters.com/us/en/job/JREQ176072,2024-02-06T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174190,Sector Specialist - Manufacturing,https://careers.thomsonreuters.com/us/en/job/JREQ174190,2024-02-05T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174196,"Senior Correspondent, Markets",https://careers.thomsonreuters.com/us/en/job/JREQ174196,2024-02-02T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174174,Desk Editor,https://careers.thomsonreuters.com/us/en/job/JREQ174174,2024-02-01T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174197,"Senior Correspondent, Broker Research",https://careers.thomsonreuters.com/us/en/job/JREQ174197,2024-02-01T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174195,"Correspondent, Markets",https://careers.thomsonreuters.com/us/en/job/JREQ174195,2024-02-01T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174175,Desk Editor,https://careers.thomsonreuters.com/us/en/job/JREQ174175,2024-02-01T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ174173,News Publishing Specialist,https://careers.thomsonreuters.com/us/en/job/JREQ174173,2024-02-01T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ172868,Content Marketer,https://careers.thomsonreuters.com/us/en/job/JREQ172868,2024-01-26T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ173330,"Graduate News Reporter, Reuters (German Speaking)",https://careers.thomsonreuters.com/us/en/job/JREQ173330,2024-01-25T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ167719,"Senior Specialist Legal Editor, Practical Law Public Sector",https://careers.thomsonreuters.com/us/en/job/JREQ167719,2024-01-25T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ175418,Publishing Editorial Manager II,https://careers.thomsonreuters.com/us/en/job/JREQ175418,2024-01-17T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ173994,Associate Quality Assurance & E-file Analyst,https://careers.thomsonreuters.com/us/en/job/JREQ173994,2024-01-11T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ169070,Product Planning Specialist (Legal Contents),https://careers.thomsonreuters.com/us/en/job/JREQ169070,2024-01-09T00:00:00.000+0000,Full time,Tokyo,Japan,139.751153,35.6650759
JREQ175182,Senior Tax Editor,https://careers.thomsonreuters.com/us/en/job/JREQ175182,2023-12-28T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
