id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y,description
16227482,JREQ160958,Senior Analyst - Finance BI and Analytics,Full_time,2022-07-12T15:11:24.36Z,Full_time,Accounting & Finance,Reuters - ALL,Finance - Reuters ALL,Television Broadcasting,Accounting General,Hyderabad,IN,78.4867,17.385,
16196297,JREQ159796,Senior Data Engineer – News Technology,Full_time,2022-07-07T12:04:35.583Z,Full_time,Technology Development,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
16194262,JREQ160711,Lead Consultant- Hyperion/OneStream,Full_time,2022-07-07T08:04:13.763Z,Full_time,Accounting & Finance,Reuters - ALL,Finance - Reuters ALL,Television Broadcasting,Accounting General,Hyderabad,IN,78.4867,17.385,
16153016,JREQ160351,Application Support Analyst,Full_time,2022-06-30T02:22:56.16Z,Full_time,Technology Development,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Computers General,Pyrmont,AU,151.196,-33.8737,
16145315,JREQ160769,China Agriculture Correspondent,Full_time,2022-06-29T07:11:49.81Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Beijing,CN,116.407,39.9042,
16135934,JREQ159989,"Editor, Practical Law Corporate",Full_time,2022-06-28T15:40:56.23Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,London,GB,-0.127758,51.5074,
16133802,JREQ160384,Senior Solution Consultant - Tax,Full_time,2022-06-28T04:07:43.343Z,Full_time,Sales,Corporates-ALL,Asia & Emerging Markets - Corporates,Television Broadcasting,Sales General,Mumbai,IN,72.8777,19.076,
16132443,JREQ160571,"Breaking News Correspondent, China C&E",Full_time,2022-06-27T22:04:21.947Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Beijing,CN,116.407,39.9042,
16127295,JREQ157338,Sr Marketing Audience Activation Specialist,Full_time,2022-06-27T12:04:59.23Z,Full_time,Marketing,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Marketing General,Hyderabad,IN,78.4867,17.385,
16112850,JREQ160332,Site Reliability Engineer,Full_time,2022-06-24T04:15:18.197Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bangalore,IN,77.5946,12.9716,
16096238,JREQ160237,SAP Tax Implementation Consultant,Full_time,2022-06-22T19:06:26.327Z,Full_time,Sales,Corporates-ALL,Corporates Professional Services,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
16091851,JREQ160354,Systems Engineer,Full_time,2022-06-22T03:04:02.913Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
16077771,JREQ159768,Executivo de Vendas,Full_time,2022-06-20T19:19:11.977Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Confirmation,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
16048565,JREQ159945,U.S. LNG and Energy Transition Reporter,Full_time,2022-06-16T01:07:03.78Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Houston,US,-95.3625,29.7609,
16005598,JREQ160142,"Risk Client Relationship Associate, Asia & Emerging Markets (AEM) - FIXED TERM",Full_time,2022-06-10T11:04:54.82Z,Full_time,Sales,Corporates-ALL,Asia & Emerging Markets - Corporates,Television Broadcasting,Sales General,Manila,PH,121,14.6635,
15965934,JREQ159521,Video Journalist,Full_time,2022-06-06T03:23:40.097Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Beijing,CN,116.407,39.9042,
15879541,JREQ158778,Senior Fact-Checking Producer,Full_time,2022-05-25T05:45:25.013Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bangalore,IN,77.5946,12.9716,
15847697,JREQ158522,Manager EPM OneStream,Full_time,2022-05-24T07:04:11.6Z,Full_time,Accounting & Finance,Reuters - ALL,Finance - Reuters ALL,Television Broadcasting,Accounting General,Bengaluru,IN,77.5946,12.9716,
15792426,JREQ150455,"News Reporter, Reuters (German Speaking)",Full_time,2022-05-17T11:03:58.893Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Gdansk,PL,18.6466,54.352,
15768716,JREQ157891,Senior Mobile Software Engineer,Full_time,2022-05-13T01:03:32.957Z,Full_time,Technology Development,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532,
15694065,JREQ158319,"Desk Editor, Bangalore (Mumbai/Bangalore)",Full_time,2022-05-04T03:03:53.187Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716,
15688734,JREQ158572,Executivo de Vendas 5A,Full_time,2022-05-03T15:04:04.74Z,Full_time,Sales,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
15667230,JREQ156696,Gestor de Informação,Full_time,2022-04-29T16:04:59.547Z,Full_time,Publishing / Editorial,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Publishing General,São Paulo,BR,-46.6333,-23.5505,
15079826,JREQ154930,EPM OneStream Manager,Full_time,2022-04-04T07:04:07.073Z,Full_time,Accounting & Finance,Reuters - ALL,Finance - Reuters ALL,Television Broadcasting,Accounting General,Bengaluru,IN,77.5946,12.9716,
15412099,JREQ156794,Sr. Site Reliability Engineer,Full_time,2022-03-30T04:03:27.99Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bangalore,IN,77.5946,12.9716,
15412096,JREQ156788,DevOps Engineer,Full_time,2022-03-30T04:03:27.687Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bangalore,IN,77.5946,12.9716,
15412095,JREQ156784,Sr. DevOps Engineer,Full_time,2022-03-30T04:03:27.6Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bangalore,IN,77.5946,12.9716,
15378292,JREQ156324,Data Scientist,Full_time,2022-03-25T17:05:15.743Z,Full_time,Technology Development,Government-ALL,Government TRSS,Television Broadcasting,Computers General,McLean,US,-77.2351,38.9528,
15332857,JREQ156622,"Sales Executive, Digital Marketing (Detroit/Southfield, MI)",Full_time,2022-03-21T15:03:54.223Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Troy,US,-83.1499,42.6056,
15178426,JREQ156001,Sales Development Representative,Full_time,2022-03-03T17:03:22.567Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381,
15048427,JREQ148929,"Graduate News Reporter, Reuters (German Speaking)",Full_time,2022-02-16T19:03:36.217Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Gdansk,PL,18.6466,54.352,
15008187,JREQ154166,Tax Technology Consultant,Full_time,2022-02-11T17:03:24.81Z,Full_time,Professional & Consulting Services,LatAm-ALL,LatAm Professional Services,Television Broadcasting,Consulting,Mexico City,MX,-99.1332,19.4326,
14787555,JREQ153783,Systems Engineer,Full_time,2022-01-19T01:04:55.62Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bangalore,IN,77.5946,12.9716,
14740705,JREQ152104,Direct Tax Proposition Lead - Melbourne or Sydney,Full_time,2022-01-12T22:02:39.763Z,Full_time,Product Management,Legal Professionals-ALL,Asia & Emerging Markets - Legal,Television Broadcasting,Product Manager,Melbourne,AU,144.963,-37.814,
14731363,JREQ152542,Senior Technical Solutions Architect,Full_time,2022-01-12T11:02:42.543Z,Full_time,Professional & Consulting Services,Legal Professionals-ALL,Legal Customer Success-ALL,Television Broadcasting,Consulting,London,GB,-0.127758,51.5074,
14067183,JREQ147109,Westlaw Student Representative,Part_time,2021-10-11T15:03:11.99Z,Part_time,Product / Process Training,Government-ALL,Government Segment,Television Broadcasting,Training General,Eagan,US,-93.1669,44.8041,
14066903,JREQ141211,Senior Software Engineer,Full_time,2021-10-11T15:03:10.8Z,Full_time,Technology Development,Government-ALL,Government TRSS,Television Broadcasting,Computers General,McLean,US,-77.2351,38.9528,
14067093,JREQ146218,"Legal Software ""Go to Market"" Lead",Full_time,2021-10-11T10:03:11.627Z,Full_time,Product Management,Legal Professionals-ALL,Asia & Emerging Markets - Legal,Television Broadcasting,Product Manager,Pyrmont,AU,151.196,-33.8737,
