id,title,url,open_date,type,city,country,x,y
JREQ174423,Cameraperson (Level 1 Journalist - Temp),https://careers.thomsonreuters.com/us/en/job/JREQ174423,2023-12-22T00:00:00.000+0000,Full time,San Francisco,United States of America,-122.3973037,37.7940487
JREQ173903,Analista de Operações Editoriais,https://careers.thomsonreuters.com/us/en/job/JREQ173903,2023-12-22T00:00:00.000+0000,Full time,São Paulo,Brazil,-46.6835209,-23.5990338
JREQ175075,Tax Analyst - Vaga afirmativa PCD,https://careers.thomsonreuters.com/us/en/job/JREQ175075,2023-12-22T00:00:00.000+0000,Full time,São Paulo,Brazil,-46.6835209,-23.5990338
JREQ175031,"Video Journalist, Thomson Reuters Foundation",https://careers.thomsonreuters.com/us/en/job/JREQ175031,2023-12-21T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ173314,Content Marketer,https://careers.thomsonreuters.com/us/en/job/JREQ173314,2023-12-18T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ174641,Sr. Database Engineer,https://careers.thomsonreuters.com/us/en/job/JREQ174641,2023-12-18T00:00:00.000+0000,Full time,Campinas,Brazil,-47.0464052,-22.8960684
JREQ174530,"Latin America Editor, Reuters Video",https://careers.thomsonreuters.com/us/en/job/JREQ174530,2023-12-15T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
JREQ172978,"Editor, Reuters Commentary",https://careers.thomsonreuters.com/us/en/job/JREQ172978,2023-12-15T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ174755,Associate Copy Writer,https://careers.thomsonreuters.com/us/en/job/JREQ174755,2023-12-14T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ173394,"Bureau Chief, Gulf - Reuters",https://careers.thomsonreuters.com/us/en/job/JREQ173394,2023-12-14T00:00:00.000+0000,Full time,,United Arab Emirates,55.1575893,25.0961362
JREQ174797,"Sports Reporter, France",https://careers.thomsonreuters.com/us/en/job/JREQ174797,2023-12-13T00:00:00.000+0000,Full time,Paris,France,2.3362407,48.869761
JREQ174529,"Chief Correspondent, China Commodities and Energy",https://careers.thomsonreuters.com/us/en/job/JREQ174529,2023-12-12T00:00:00.000+0000,Full time,Beijing,China,116.40108,39.9515199
JREQ174542,Visual Verification & Newsgathering Producer,https://careers.thomsonreuters.com/us/en/job/JREQ174542,2023-12-11T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
JREQ174561,"Breaking News Editor, Germany, Austria & Switzerland",https://careers.thomsonreuters.com/us/en/job/JREQ174561,2023-12-11T00:00:00.000+0000,Full time,Frankfurt,Germany,8.6528873,50.1125015
