id,title,url,open_date,type,city,country,x,y
JREQ173314,Content Marketer,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/PHL-Taguig-20-Upper-McKinley-Bldg/Content-Marketer_JREQ173314/apply,2023-10-25T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ173321,US Tax Analyst,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/MEX-Distrito-Federal-Reforma-26/US-Tax-Analyst_JREQ173321-1/apply,2023-10-25T00:00:00.000+0000,Full time,Mexico City,Mexico,-99.1510899,19.4343664
JREQ172976,Principal Editor,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/HKG-Taikoo-14-Taikoo-Wan-Road/Principal-Editor_JREQ172976/apply,2023-10-20T00:00:00.000+0000,Full time,Hong Kong,Hong Kong,114.2168499,22.2876498
JREQ171454,Process Associate,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/IND-Mumbai-Dhantak-Plaza/Process-Associate_JREQ171454/apply,2023-10-18T00:00:00.000+0000,Full time,Mumbai,India,72.8814089,19.1114368
JREQ173226,"News Reporter with Danish, Norwegian, Swedish, or Finnish",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/POL-Gdansk-Alchemia-3-Building/News-Reporter-with-Danish--Norwegian--Swedish--or-Finnish_JREQ173226-1/apply,2023-10-18T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ166124,"Sr. Tax Analyst, Indirect Tax (Energy or Telecom) (hybrid)",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/USA-Carrollton-2395-Midway-Rd/Senior-Tax-Analyst--Indirect-Tax-Research--remote-_JREQ166124-1/apply,2023-10-17T00:00:00.000+0000,Full time,Carrollton,United States of America,-96.8449828,32.97533
JREQ172872,Analista de Operações Editoriais Júnior,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/BRA-Campinas-Rua-Orlando-Fagnani/Analista-de-Operaes-Editoriais-Jnior_JREQ172872/apply,2023-10-13T00:00:00.000+0000,Full time,Campinas,Brazil,-47.0464052,-22.8960684
JREQ172978,"Editor, Reuters Commentary",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/GBR-London-5-Canada-Square/Editor--Reuters-Commentary_JREQ172978/apply,2023-10-12T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ172883,"Tax/Legal Analyst, Indirect Tax",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/USA-Carrollton-2395-Midway-Rd/Tax-Legal-Analyst--Indirect-Tax_JREQ172883/apply,2023-10-11T00:00:00.000+0000,Full time,Carrollton,United States of America,-96.8449828,32.97533
JREQ172868,Content Marketer,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/PHL-Taguig-20-Upper-McKinley-Bldg/Content-Marketer_JREQ172868/apply,2023-10-10T00:00:00.000+0000,Full time,Manila,Philippines,121.0520086,14.5344436
JREQ164911,"Ukraine Breaking News Correspondent, Reuters",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/POL-Gdansk-Alchemia-3-Building/Ukraine-Breaking-News-Correspondent--Reuters_JREQ164911/apply,2023-10-10T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ172896,"Graduate News Reporter with German, Reuters",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/POL-Gdansk-Alchemia-3-Building/Graduate-News-Reporter-with-German--Reuters_JREQ172896/apply,2023-10-04T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ171852,Publishing Analyst,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/AUS-Pyrmont-19-Harris-St/Publishing-Analyst_JREQ171852/apply,2023-10-04T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ171930,Legal Editor,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/AUS-Pyrmont-19-Harris-St/Legal-Editor_JREQ171930/apply,2023-10-03T00:00:00.000+0000,Full time,Pyrmont,Australia,151.1915144,-33.8664432
JREQ172821,"Graduate News Reporter with French, Reuters",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/POL-Gdansk-Alchemia-3-Building/Graduate-News-Reporter-with-French--Reuters_JREQ172821/apply,2023-10-02T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ165639,Multimedia News Producer - Global Online Desk,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/IND-BLR-Salarpuria-Sattva-Knowledge-Court/Multimedia-News-Producer---Global-Online-Desk_JREQ165639/apply,2023-09-29T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ172643,Desk Editor,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/IND-BLR-Salarpuria-Sattva-Knowledge-Court/Desk-Editor_JREQ172643/apply,2023-09-29T00:00:00.000+0000,Full time,Bengaluru,India,77.7120655,12.9743998
JREQ166696,Junior Video Desk Producer,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/SGP-Singapore-ALICEMediapolis/Technical-Producer_JREQ166696/apply,2023-09-25T00:00:00.000+0000,Full time,Singapore,Singapore,103.792796,1.2938815
JREQ167719,"Senior Specialist Legal Editor, Practical Law Public Sector",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/GBR-London-5-Canada-Square/Senior-Legal-Editor--Practical-Law-Public-Sector_JREQ167719/apply,2023-09-25T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ172435,Analista de Conteúdo Editoriais Júnior,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/BRA-So-Paulo-Av-Cardoso-de-Me/Analista-de-Contedo-Editoriais-Jnior_JREQ172435/apply,2023-09-20T00:00:00.000+0000,Full time,São Paulo,Brazil,-46.6835209,-23.5990338
JREQ166150,"Sr. Tax Analyst, Indirect Tax (energy or Telecom) (Hybrid)",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/USA-Carrollton-2395-Midway-Rd/Indirect-Tax-Specialist---Energy-Industry--remote-_JREQ166150/apply,2023-09-14T00:00:00.000+0000,Full time,Carrollton,United States of America,-96.8449828,32.97533
JREQ169449,"Sr. Tax Analyst, Indirect Tax (Energy or Telecom) (hybrid)",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/USA-Carrollton-2395-Midway-Rd/Sr-Tax-Analyst--Indirect-Tax--Energy-or-Telecom---hybrid-_JREQ169449/apply,2023-09-14T00:00:00.000+0000,Full time,Carrollton,United States of America,-96.8449828,32.97533
JREQ168823,"Tax/Legal Analyst, Indirect Tax",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/USA-Carrollton-2395-Midway-Rd/Tax-Legal-Analyst--Indirect-Tax_JREQ168823/apply,2023-09-14T00:00:00.000+0000,Full time,Carrollton,United States of America,-96.8449828,32.97533
JREQ170452,Senior Associate Editor,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/USA-Eagan-610-Opperman-Dr/Senior-Associate-Editor_JREQ170452/apply,2023-09-14T00:00:00.000+0000,Full time,Eagan,United States of America,-93.11336709999999,44.8250902
JREQ171754,Video Desk Producer,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/SGP-Singapore-ALICEMediapolis/Video-Desk-Producer_JREQ171754/apply,2023-09-06T00:00:00.000+0000,Full time,Singapore,Singapore,103.792796,1.2938815
JREQ171856,Tax Associate,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/POL-Gdansk-Alchemia-3-Building/Tax-Associate_JREQ171856-1/apply,2023-09-04T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
JREQ167341,Tax Content Analyst – Content developer,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/AUS-Melbourne-333-Collins-St/Tax-Content-Analyst_JREQ167341/apply,2023-08-16T00:00:00.000+0000,Full time,Melbourne,Australia,144.9633347,-37.8169726
JREQ170689,Associate Quality Assurance & E-File Analyst-US Taxation,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/IND-Hyderabad-Raheja-Mindspace/Associate-Quality-Assurance---E-File-Analyst-US-Taxation_JREQ170689/apply,2023-08-09T00:00:00.000+0000,Full time,Hyderabad,India,78.3847282,17.438325
JREQ170849,Technical Operations Engineer,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/GBR-London-5-Canada-Square/Technical-Operations-Engineer_JREQ170849/apply,2023-07-26T00:00:00.000+0000,Full time,London,United Kingdom,-0.0185088,51.5056439
JREQ166747,"Senior Commodities Correspondent (Russia), Reuters",https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/RUS-Moscow-5-Petrovka-Street/Senior-Commodities-Correspondent--Russia---Reuters_JREQ166747/apply,2023-07-24T00:00:00.000+0000,Full time,Moscow,Russian Federation,37.6175753,55.7618924
JREQ170895,Rédaction juridique en fiscalité,https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/CAN-Montreal-1010-rue-Ste-Catherine-O/Rdaction-juridique-en-fiscalit_JREQ170895-1/apply,2023-07-19T00:00:00.000+0000,Full time,Montreal,Canada,-73.57233,45.5002876
JREQ165508,Video Producer (German speaker),https://thomsonreuters.wd5.myworkdayjobs.com/External_Career_Site/job/POL-Gdansk-Alchemia-3-Building/Video-Producer--German-speaker-_JREQ165508/apply,2023-03-20T00:00:00.000+0000,Full time,Gdansk,Poland,18.5752702,54.4004235
